token_id,arm,oof_score,hit_2x_actual,slot0_price,entry_price,entry_sec,entry_drift,peak_mult,exit_price,exit_sec,hold_sec,exit_reason,gross_roi,net_roi,cost_drag
61255,model,0.7515382531285573,1,3.731851186887841e-8,5.229296877890461e-8,1,0.4012608263330586,1.5459516696610835,4.7466602116096403e-8,16,15,trail,-0.09229475349189209,-0.11453033673110236,0.022235583239210266
22494,model,0.7702896230391384,0,4.3529833653917856e-8,5.8008529233524197e-8,1,0.3326154585087233,1.1170872141033419,2.797668583513458e-8,271,270,timeout,-0.5177142705599518,-0.5291396642034407,0.011425393643488935
248376,model,0.877414328611792,1,5.741373556663592e-8,1.1832076933152015e-7,1,1.0608442938570666,1.2869489268956769,3.051791598122954e-8,43,42,sl_hard,-0.7420747333401618,-0.7478174341339774,0.005742700793815558
457348,model,0.8693413146134445,1,5.8011194769959704e-8,1.2042857142857144e-7,1,1.0759539931236466,6.795425001611501,2.67877354030256e-7,300,299,trail,1.224367115316479,1.1714998293349423,0.05286728598153667
156388,model,0.7879600898457196,0,2.805219012116466e-8,2.805219012116466e-8,44,0.0,1.0,2.805219012116466e-8,44,0,timeout,0.0,-0.02631563299634876,0.02631563299634876
230757,model,0.8141305157273011,1,3.131459707455782e-8,3.5269624953352354e-8,1,0.12629981696324877,3.849500642192537,9.276543751871064e-8,28,27,trail,1.630179301350732,1.5581329320835455,0.07204636926718644
312344,model,0.8743583796321109,1,3.695572905190714e-8,4.884746389248277e-8,1,0.3217832564978702,2.6939944054819733,7.31377244433581e-8,904,903,trail,0.4972675880234061,0.4593701640818897,0.037897423941516406
286787,model,0.8769529487840539,1,5.6543560284187493e-8,1.1457843819636105e-7,1,1.0263746679637915,1.8358471391673878,8.220899857496337e-8,265,264,trail,-0.28250899672697516,-0.2988980408704599,0.016389044143484743
339980,model,0.7752401444520396,0,3.5640553870690956e-8,4.554887101324253e-8,1,0.27800682274749056,1.1109540183347308,2.8039992942682018e-8,48,47,timeout,-0.384397630085499,-0.399419197098434,0.015021567012935
287688,model,0.7427463380212458,0,2.8603315997571156e-8,2.9262498052462125e-8,2,0.023045651593225802,1.000384141757465,2.813715265163697e-8,26,24,timeout,-0.038456915018246995,-0.06357416020216722,0.025117245183920223
467620,model,0.7573089591711967,0,2.8192021566643097e-8,2.8318411738400073e-8,1,0.004483189382435748,1.0,1.1532440523911432e-8,4,3,timeout,-0.5927582157344892,-0.6029948388336053,0.010236623099116104
389289,model,0.8657388210987877,1,2.998400699440833e-8,3.2975004345929226e-8,1,0.09975309010829281,3.590261201725099,8.046283861088051e-8,12,11,trail,1.4401160881367305,1.3730825836073475,0.06703350452938306
139490,model,0.7709461103996849,1,7.85843315256292e-8,2.2098140491398282e-7,1,1.8120288182627444,1.11523172128537,8.696491873505833e-8,376,375,sl_hard,-0.6064604677080885,-0.6150272673072288,0.008566799599140307
437892,model,0.7789175193291804,0,3.969600614820221e-8,6.13074513968774e-8,1,0.5444236674085146,1.0,2.9212140462103558e-8,1008,1007,timeout,-0.5235140297547676,-0.5347486258683276,0.011234596113560036
343174,model,0.7368167261923445,0,3.449500943322225e-8,4.546136300754185e-8,1,0.31791130817195445,1.151537099511868,2.7971847477142677e-8,271,270,timeout,-0.38471164024487636,-0.3997278876137944,0.015016247368918045
